number,source,time,year,month,day,hour,lat,lon,wind,pressure,status,condition,devflag
135,1,1982-02-09 12:00:00,1982,2,9,12,-10.1,179.5,0.0,0.0,-27.0,0.0,0
135,1,1982-02-09 15:00:00,1982,2,9,15,-9.7,179.6,0.0,0.0,-24.0,0.0,0
135,1,1982-02-09 18:00:00,1982,2,9,18,-9.3,179.6,0.0,0.0,-21.0,0.0,0
135,1,1982-02-09 21:00:00,1982,2,9,21,-8.8,179.1,0.0,0.0,-18.0,0.0,0
135,1,1982-02-10 00:00:00,1982,2,10,0,-8.3,178.7,0.0,0.0,-15.0,0.0,0
135,1,1982-02-10 03:00:00,1982,2,10,3,-7.8,178.2,0.0,0.0,-12.0,0.0,0
135,1,1982-02-10 06:00:00,1982,2,10,6,-7.6,177.6,0.0,0.0,-9.0,0.0,0
135,1,1982-02-10 09:00:00,1982,2,10,9,-7.0,178.2,0.0,0.0,-6.0,0.0,0
135,1,1982-02-10 12:00:00,1982,2,10,12,-6.3,178.7,0.0,0.0,-3.0,0.0,0
135,1,1982-02-10 15:00:00,1982,2,10,15,-5.7,179.3,0.0,0.0,-0.0,0.0,0
153,1,1982-02-12 09:00:00,1982,2,12,9,-0.7,-46.9,0.0,0.0,-39.0,0.0,0
153,1,1982-02-12 12:00:00,1982,2,12,12,-0.6,-47.3,0.0,0.0,-36.0,0.0,0
153,1,1982-02-12 15:00:00,1982,2,12,15,-0.4,-47.7,0.0,0.0,-33.0,0.0,0
153,1,1982-02-12 18:00:00,1982,2,12,18,-0.3,-48.1,0.0,0.0,-30.0,0.0,0
153,1,1982-02-12 21:00:00,1982,2,12,21,-1.0,-46.6,0.0,0.0,-27.0,0.0,0
153,1,1982-02-13 00:00:00,1982,2,13,0,-1.7,-45.1,0.0,0.0,-24.0,0.0,0
153,1,1982-02-13 03:00:00,1982,2,13,3,-2.4,-43.6,0.0,0.0,-21.0,0.0,0
153,1,1982-02-13 06:00:00,1982,2,13,6,-1.8,-44.5,0.0,0.0,-18.0,0.0,0
153,1,1982-02-13 09:00:00,1982,2,13,9,-1.3,-45.5,0.0,0.0,-15.0,0.0,0
153,1,1982-02-13 12:00:00,1982,2,13,12,-0.7,-46.4,0.0,0.0,-12.0,0.0,0
153,1,1982-02-13 15:00:00,1982,2,13,15,-0.6,-47.6,0.0,0.0,-9.0,0.0,0
153,1,1982-02-13 18:00:00,1982,2,13,18,0.3,-48.4,0.0,0.0,-6.0,0.0,0
153,1,1982-02-13 21:00:00,1982,2,13,21,1.2,-49.3,0.0,0.0,-3.0,0.0,0
153,1,1982-02-14 00:00:00,1982,2,14,0,2.1,-50.1,0.0,0.0,-0.0,0.0,0
158,1,1982-02-13 12:00:00,1982,2,13,12,-8.3,-29.8,0.0,0.0,-39.0,0.0,0
158,1,1982-02-13 15:00:00,1982,2,13,15,-9.7,-31.0,0.0,0.0,-36.0,0.0,0
158,1,1982-02-13 18:00:00,1982,2,13,18,-8.5,-30.3,0.0,0.0,-33.0,0.0,0
158,1,1982-02-13 21:00:00,1982,2,13,21,-7.3,-29.7,0.0,0.0,-30.0,0.0,0
158,1,1982-02-14 00:00:00,1982,2,14,0,-3.4,-28.7,0.0,0.0,-27.0,0.0,0
158,1,1982-02-14 03:00:00,1982,2,14,3,-4.1,-27.9,0.0,0.0,-24.0,0.0,0
158,1,1982-02-14 06:00:00,1982,2,14,6,-4.8,-27.1,0.0,0.0,-21.0,0.0,0
158,1,1982-02-14 09:00:00,1982,2,14,9,-4.3,-28.2,0.0,0.0,-18.0,0.0,0
158,1,1982-02-14 12:00:00,1982,2,14,12,-3.9,-29.3,0.0,0.0,-15.0,0.0,0
158,1,1982-02-14 15:00:00,1982,2,14,15,-3.4,-30.4,0.0,0.0,-12.0,0.0,0
158,1,1982-02-14 18:00:00,1982,2,14,18,-2.9,-31.5,0.0,0.0,-9.0,0.0,0
158,1,1982-02-14 21:00:00,1982,2,14,21,-2.5,-30.2,0.0,0.0,-6.0,0.0,0
158,1,1982-02-15 00:00:00,1982,2,15,0,-2.2,-28.9,0.0,0.0,-3.0,0.0,0
158,1,1982-02-15 03:00:00,1982,2,15,3,-1.8,-27.7,0.0,0.0,-0.0,0.0,0
159,1,1982-02-13 15:00:00,1982,2,13,15,-12.5,170.2,0.0,0.0,-27.0,0.0,0
159,1,1982-02-13 18:00:00,1982,2,13,18,-12.3,170.3,0.0,0.0,-24.0,0.0,0
159,1,1982-02-13 21:00:00,1982,2,13,21,-12.2,170.5,0.0,0.0,-21.0,0.0,0
159,1,1982-02-14 00:00:00,1982,2,14,0,-12.0,170.6,0.0,0.0,-18.0,0.0,0
159,1,1982-02-14 03:00:00,1982,2,14,3,-11.9,170.0,0.0,0.0,-15.0,0.0,0
159,1,1982-02-14 06:00:00,1982,2,14,6,-11.8,169.5,0.0,0.0,-12.0,0.0,0
159,1,1982-02-14 09:00:00,1982,2,14,9,-11.6,168.9,0.0,0.0,-9.0,0.0,0
159,1,1982-02-14 12:00:00,1982,2,14,12,-11.5,168.4,0.0,0.0,-6.0,0.0,0
159,1,1982-02-14 15:00:00,1982,2,14,15,-13.8,168.3,0.0,0.0,-3.0,0.0,0
159,1,1982-02-14 18:00:00,1982,2,14,18,-14.0,166.5,0.0,0.0,-0.0,0.0,0
179,1,1982-02-21 03:00:00,1982,2,21,3,3.9,160.5,0.0,0.0,-24.0,0.0,0
179,1,1982-02-21 06:00:00,1982,2,21,6,3.8,159.4,0.0,0.0,-21.0,0.0,0
179,1,1982-02-21 09:00:00,1982,2,21,9,3.7,158.4,0.0,0.0,-18.0,0.0,0
179,1,1982-02-21 12:00:00,1982,2,21,12,3.6,157.3,0.0,0.0,-15.0,0.0,0
179,1,1982-02-21 15:00:00,1982,2,21,15,3.5,156.3,0.0,0.0,-12.0,0.0,0
179,1,1982-02-21 18:00:00,1982,2,21,18,3.4,155.3,0.0,0.0,-9.0,0.0,0
179,1,1982-02-21 21:00:00,1982,2,21,21,3.3,153.8,0.0,0.0,-6.0,0.0,0
179,1,1982-02-22 00:00:00,1982,2,22,0,2.1,154.5,0.0,0.0,-3.0,0.0,0
179,1,1982-02-22 03:00:00,1982,2,22,3,1.4,153.5,0.0,0.0,-0.0,0.0,0
190,1,1982-02-24 06:00:00,1982,2,24,6,0.9,-7.0,0.0,0.0,-69.0,0.0,0
190,1,1982-02-24 09:00:00,1982,2,24,9,0.1,-7.8,0.0,0.0,-66.0,0.0,0
190,1,1982-02-24 12:00:00,1982,2,24,12,0.2,-7.1,0.0,0.0,-63.0,0.0,0
190,1,1982-02-24 15:00:00,1982,2,24,15,0.3,-6.3,0.0,0.0,-60.0,0.0,0
190,1,1982-02-24 18:00:00,1982,2,24,18,1.2,-6.0,0.0,0.0,-57.0,0.0,0
190,1,1982-02-24 21:00:00,1982,2,24,21,2.2,-5.7,0.0,0.0,-54.0,0.0,0
190,1,1982-02-25 00:00:00,1982,2,25,0,3.1,-5.4,0.0,0.0,-51.0,0.0,0
190,1,1982-02-25 03:00:00,1982,2,25,3,4.0,-5.1,0.0,0.0,-48.0,0.0,0
190,1,1982-02-25 06:00:00,1982,2,25,6,3.8,-5.6,0.0,0.0,-45.0,0.0,0
190,1,1982-02-25 09:00:00,1982,2,25,9,3.2,-5.0,0.0,0.0,-42.0,0.0,0
190,1,1982-02-25 12:00:00,1982,2,25,12,2.7,-4.3,0.0,0.0,-39.0,0.0,0
190,1,1982-02-25 15:00:00,1982,2,25,15,2.1,-3.7,0.0,0.0,-36.0,0.0,0
190,1,1982-02-25 18:00:00,1982,2,25,18,2.2,-3.4,0.0,0.0,-33.0,0.0,0
190,1,1982-02-25 21:00:00,1982,2,25,21,2.3,-3.0,0.0,0.0,-30.0,0.0,0
190,1,1982-02-26 00:00:00,1982,2,26,0,2.4,-2.7,0.0,0.0,-27.0,0.0,0
190,1,1982-02-26 03:00:00,1982,2,26,3,2.1,-2.3,0.0,0.0,-24.0,0.0,0
190,1,1982-02-26 06:00:00,1982,2,26,6,1.9,-2.0,0.0,0.0,-21.0,0.0,0
190,1,1982-02-26 09:00:00,1982,2,26,9,1.6,-1.6,0.0,0.0,-18.0,0.0,0
190,1,1982-02-26 12:00:00,1982,2,26,12,1.3,-1.3,0.0,0.0,-15.0,0.0,0
190,1,1982-02-26 15:00:00,1982,2,26,15,1.4,-2.3,0.0,0.0,-12.0,0.0,0
190,1,1982-02-26 18:00:00,1982,2,26,18,2.9,-1.3,0.0,0.0,-9.0,0.0,0
190,1,1982-02-26 21:00:00,1982,2,26,21,4.3,-0.2,0.0,0.0,-6.0,0.0,0
190,1,1982-02-27 00:00:00,1982,2,27,0,3.2,-2.3,0.0,0.0,-3.0,0.0,0
190,1,1982-02-27 03:00:00,1982,2,27,3,2.1,-4.3,0.0,0.0,-0.0,0.0,0
198,1,1982-02-25 21:00:00,1982,2,25,21,-10.9,49.5,0.0,0.0,-51.0,0.0,0
198,1,1982-02-26 00:00:00,1982,2,26,0,-10.6,49.5,0.0,0.0,-48.0,0.0,0
198,1,1982-02-26 03:00:00,1982,2,26,3,-10.4,49.1,0.0,0.0,-45.0,0.0,0
198,1,1982-02-26 06:00:00,1982,2,26,6,-10.1,48.8,0.0,0.0,-42.0,0.0,0
198,1,1982-02-26 09:00:00,1982,2,26,9,-11.1,46.4,0.0,0.0,-39.0,0.0,0
198,1,1982-02-26 12:00:00,1982,2,26,12,-11.8,49.2,0.0,0.0,-36.0,0.0,0
198,1,1982-02-26 15:00:00,1982,2,26,15,-12.7,47.9,0.0,0.0,-33.0,0.0,0
198,1,1982-02-26 18:00:00,1982,2,26,18,-14.1,46.8,0.0,0.0,-30.0,0.0,0
198,1,1982-02-26 21:00:00,1982,2,26,21,-15.5,45.7,0.0,0.0,-27.0,0.0,0
198,1,1982-02-27 00:00:00,1982,2,27,0,-13.4,45.4,0.0,0.0,-24.0,0.0,0
198,1,1982-02-27 03:00:00,1982,2,27,3,-15.1,44.2,0.0,0.0,-21.0,0.0,0
198,1,1982-02-27 06:00:00,1982,2,27,6,-16.7,42.9,0.0,0.0,-18.0,0.0,0
198,1,1982-02-27 09:00:00,1982,2,27,9,-17.2,43.2,0.0,0.0,-15.0,0.0,0
198,1,1982-02-27 12:00:00,1982,2,27,12,-17.7,43.5,0.0,0.0,-12.0,0.0,0
198,1,1982-02-27 15:00:00,1982,2,27,15,-18.2,43.8,0.0,0.0,-9.0,0.0,0
198,1,1982-02-27 18:00:00,1982,2,27,18,-18.7,43.2,0.0,0.0,-6.0,0.0,0
198,1,1982-02-27 21:00:00,1982,2,27,21,-20.3,43.3,0.0,0.0,-3.0,0.0,0
198,1,1982-02-28 00:00:00,1982,2,28,0,-20.2,43.9,0.0,0.0,-0.0,0.0,0
205,1,1982-02-27 06:00:00,1982,2,27,6,0.9,86.6,0.0,0.0,-21.0,0.0,0
205,1,1982-02-27 09:00:00,1982,2,27,9,1.0,87.3,0.0,0.0,-18.0,0.0,0
205,1,1982-02-27 12:00:00,1982,2,27,12,1.2,88.0,0.0,0.0,-15.0,0.0,0
205,1,1982-02-27 15:00:00,1982,2,27,15,1.3,88.7,0.0,0.0,-12.0,0.0,0
205,1,1982-02-27 18:00:00,1982,2,27,18,1.4,89.4,0.0,0.0,-9.0,0.0,0
205,1,1982-02-27 21:00:00,1982,2,27,21,-0.3,89.9,0.0,0.0,-6.0,0.0,0
205,1,1982-02-28 00:00:00,1982,2,28,0,-1.5,89.6,0.0,0.0,-3.0,0.0,0
205,1,1982-02-28 03:00:00,1982,2,28,3,1.8,91.1,0.0,0.0,-0.0,0.0,0
221,1,1982-03-06 21:00:00,1982,3,6,21,-15.5,42.5,0.0,0.0,-27.0,0.0,0
221,1,1982-03-07 00:00:00,1982,3,7,0,-16.2,42.6,0.0,0.0,-24.0,0.0,0
221,1,1982-03-07 03:00:00,1982,3,7,3,-16.9,42.7,0.0,0.0,-21.0,0.0,0
221,1,1982-03-07 06:00:00,1982,3,7,6,-16.5,42.9,0.0,0.0,-18.0,0.0,0
221,1,1982-03-07 09:00:00,1982,3,7,9,-16.1,43.2,0.0,0.0,-15.0,0.0,0
221,1,1982-03-07 12:00:00,1982,3,7,12,-15.7,43.4,0.0,0.0,-12.0,0.0,0
221,1,1982-03-07 15:00:00,1982,3,7,15,-15.5,43.2,0.0,0.0,-9.0,0.0,0
221,1,1982-03-07 18:00:00,1982,3,7,18,-15.5,42.8,0.0,0.0,-6.0,0.0,0
221,1,1982-03-07 21:00:00,1982,3,7,21,-14.4,42.5,0.0,0.0,-3.0,0.0,0
221,1,1982-03-08 00:00:00,1982,3,8,0,-15.0,42.9,0.0,0.0,-0.0,0.0,0
265,1,1982-03-20 06:00:00,1982,3,20,6,7.0,148.6,0.0,0.0,-69.0,0.0,0
265,1,1982-03-20 09:00:00,1982,3,20,9,7.3,148.6,0.0,0.0,-66.0,0.0,0
265,1,1982-03-20 12:00:00,1982,3,20,12,7.5,148.8,0.0,0.0,-63.0,0.0,0
265,1,1982-03-20 15:00:00,1982,3,20,15,7.4,148.4,0.0,0.0,-60.0,0.0,0
265,1,1982-03-20 18:00:00,1982,3,20,18,7.3,148.4,0.0,0.0,-57.0,0.0,0
265,1,1982-03-20 21:00:00,1982,3,20,21,8.3,148.2,0.0,0.0,-54.0,0.0,0
265,1,1982-03-21 00:00:00,1982,3,21,0,9.3,148.1,0.0,0.0,-51.0,0.0,0
265,1,1982-03-21 03:00:00,1982,3,21,3,10.3,147.9,0.0,0.0,-48.0,0.0,0
265,1,1982-03-21 06:00:00,1982,3,21,6,11.3,147.7,0.0,0.0,-45.0,0.0,0
265,1,1982-03-21 09:00:00,1982,3,21,9,9.2,151.0,0.0,0.0,-42.0,0.0,0
265,1,1982-03-21 12:00:00,1982,3,21,12,9.0,151.1,0.0,0.0,-39.0,0.0,0
265,1,1982-03-21 15:00:00,1982,3,21,15,9.2,151.9,0.0,0.0,-36.0,0.0,0
265,1,1982-03-21 18:00:00,1982,3,21,18,5.9,153.0,0.0,0.0,-33.0,0.0,0
265,1,1982-03-21 21:00:00,1982,3,21,21,8.5,152.3,0.0,0.0,-30.0,0.0,0
265,1,1982-03-22 00:00:00,1982,3,22,0,7.1,151.0,0.0,0.0,-27.0,0.0,0
265,1,1982-03-22 03:00:00,1982,3,22,3,5.6,149.8,0.0,0.0,-24.0,0.0,0
265,1,1982-03-22 06:00:00,1982,3,22,6,5.5,150.1,0.0,0.0,-21.0,0.0,0
265,1,1982-03-22 09:00:00,1982,3,22,9,3.8,150.5,0.0,0.0,-18.0,0.0,0
265,1,1982-03-22 12:00:00,1982,3,22,12,2.1,150.8,0.0,0.0,-15.0,0.0,0
265,1,1982-03-22 15:00:00,1982,3,22,15,0.4,151.2,0.0,0.0,-12.0,0.0,0
265,1,1982-03-22 18:00:00,1982,3,22,18,3.0,149.4,0.0,0.0,-9.0,0.0,0
265,1,1982-03-22 21:00:00,1982,3,22,21,4.2,150.0,0.0,0.0,-6.0,0.0,0
265,1,1982-03-23 00:00:00,1982,3,23,0,5.5,150.5,0.0,0.0,-3.0,0.0,0
265,1,1982-03-23 03:00:00,1982,3,23,3,6.7,151.1,0.0,0.0,-0.0,0.0,0
276,1,1982-03-23 12:00:00,1982,3,23,12,-14.7,125.1,0.0,0.0,-51.0,0.0,0
276,1,1982-03-23 15:00:00,1982,3,23,15,-13.7,127.3,0.0,0.0,-48.0,0.0,0
276,1,1982-03-23 18:00:00,1982,3,23,18,-12.6,129.5,0.0,0.0,-45.0,0.0,0
276,1,1982-03-23 21:00:00,1982,3,23,21,-13.0,129.3,0.0,0.0,-42.0,0.0,0
276,1,1982-03-24 00:00:00,1982,3,24,0,-13.5,128.2,0.0,0.0,-39.0,0.0,0
276,1,1982-03-24 03:00:00,1982,3,24,3,-11.7,124.8,0.0,0.0,-36.0,0.0,0
276,1,1982-03-24 06:00:00,1982,3,24,6,-13.0,124.3,0.0,0.0,-33.0,0.0,0
276,1,1982-03-24 09:00:00,1982,3,24,9,-14.3,123.7,0.0,0.0,-30.0,0.0,0
276,1,1982-03-24 12:00:00,1982,3,24,12,-17.2,123.5,0.0,0.0,-27.0,0.0,0
276,1,1982-03-24 15:00:00,1982,3,24,15,-15.5,124.0,0.0,0.0,-24.0,0.0,0
276,1,1982-03-24 18:00:00,1982,3,24,18,-15.5,124.0,0.0,0.0,-21.0,0.0,0
276,1,1982-03-24 21:00:00,1982,3,24,21,-15.8,123.9,0.0,0.0,-18.0,0.0,0
276,1,1982-03-25 00:00:00,1982,3,25,0,-13.9,124.7,0.0,0.0,-15.0,0.0,0
276,1,1982-03-25 03:00:00,1982,3,25,3,-14.8,124.0,0.0,0.0,-12.0,0.0,0
276,1,1982-03-25 06:00:00,1982,3,25,6,-14.5,124.5,0.0,0.0,-9.0,0.0,0
276,1,1982-03-25 09:00:00,1982,3,25,9,-14.5,124.9,0.0,0.0,-6.0,0.0,0
276,1,1982-03-25 12:00:00,1982,3,25,12,-14.4,125.2,0.0,0.0,-3.0,0.0,0
276,1,1982-03-25 15:00:00,1982,3,25,15,-15.2,124.4,0.0,0.0,-0.0,0.0,0
300,1,1982-03-29 21:00:00,1982,3,29,21,-12.8,-174.4,0.0,0.0,-54.0,0.0,0
300,1,1982-03-30 00:00:00,1982,3,30,0,-11.5,-176.1,0.0,0.0,-51.0,0.0,0
300,1,1982-03-30 03:00:00,1982,3,30,3,-10.1,-177.7,0.0,0.0,-48.0,0.0,0
300,1,1982-03-30 06:00:00,1982,3,30,6,-10.1,-178.5,0.0,0.0,-45.0,0.0,0
300,1,1982-03-30 09:00:00,1982,3,30,9,-10.9,-178.0,0.0,0.0,-42.0,0.0,0
300,1,1982-03-30 12:00:00,1982,3,30,12,-11.8,-177.4,0.0,0.0,-39.0,0.0,0
300,1,1982-03-30 15:00:00,1982,3,30,15,-12.6,-176.9,0.0,0.0,-36.0,0.0,0
300,1,1982-03-30 18:00:00,1982,3,30,18,-13.4,-176.3,0.0,0.0,-33.0,0.0,0
300,1,1982-03-30 21:00:00,1982,3,30,21,-12.0,-175.6,0.0,0.0,-30.0,0.0,0
300,1,1982-03-31 00:00:00,1982,3,31,0,-10.6,-174.9,0.0,0.0,-27.0,0.0,0
300,1,1982-03-31 03:00:00,1982,3,31,3,-9.7,-173.1,0.0,0.0,-24.0,0.0,0
300,1,1982-03-31 06:00:00,1982,3,31,6,-9.0,-172.9,0.0,0.0,-21.0,0.0,0
300,1,1982-03-31 09:00:00,1982,3,31,9,-8.2,-172.6,0.0,0.0,-18.0,0.0,0
300,1,1982-03-31 12:00:00,1982,3,31,12,-7.5,-172.4,0.0,0.0,-15.0,0.0,0
300,1,1982-03-31 15:00:00,1982,3,31,15,-6.7,-172.2,0.0,0.0,-12.0,0.0,0
300,1,1982-03-31 18:00:00,1982,3,31,18,-6.1,-172.4,0.0,0.0,-9.0,0.0,0
300,1,1982-03-31 21:00:00,1982,3,31,21,-5.5,-172.6,0.0,0.0,-6.0,0.0,0
300,1,1982-04-01 00:00:00,1982,4,1,0,-4.9,-172.8,0.0,0.0,-3.0,0.0,0
300,1,1982-04-01 03:00:00,1982,4,1,3,-7.0,-172.7,0.0,0.0,-0.0,0.0,0
302,1,1982-03-30 03:00:00,1982,3,30,3,-1.5,-44.0,0.0,0.0,-30.0,0.0,0
302,1,1982-03-30 06:00:00,1982,3,30,6,-1.4,-43.9,0.0,0.0,-27.0,0.0,0
302,1,1982-03-30 09:00:00,1982,3,30,9,-0.8,-44.1,0.0,0.0,-24.0,0.0,0
302,1,1982-03-30 12:00:00,1982,3,30,12,-1.2,-43.0,0.0,0.0,-21.0,0.0,0
302,1,1982-03-30 15:00:00,1982,3,30,15,-1.6,-41.8,0.0,0.0,-18.0,0.0,0
302,1,1982-03-30 18:00:00,1982,3,30,18,-1.9,-40.7,0.0,0.0,-15.0,0.0,0
302,1,1982-03-30 21:00:00,1982,3,30,21,-1.3,-40.5,0.0,0.0,-12.0,0.0,0
302,1,1982-03-31 00:00:00,1982,3,31,0,-0.7,-39.8,0.0,0.0,-9.0,0.0,0
302,1,1982-03-31 03:00:00,1982,3,31,3,-0.1,-39.2,0.0,0.0,-6.0,0.0,0
302,1,1982-03-31 06:00:00,1982,3,31,6,-0.2,-39.7,0.0,0.0,-3.0,0.0,0
302,1,1982-03-31 09:00:00,1982,3,31,9,-0.4,-40.3,0.0,0.0,-0.0,0.0,0
311,1,1982-04-02 15:00:00,1982,4,2,15,23.3,-154.5,0.0,0.0,-33.0,0.0,0
311,1,1982-04-02 18:00:00,1982,4,2,18,22.6,-152.3,0.0,0.0,-30.0,0.0,0
311,1,1982-04-02 21:00:00,1982,4,2,21,21.3,-150.4,0.0,0.0,-27.0,0.0,0
311,1,1982-04-03 00:00:00,1982,4,3,0,21.9,-150.5,0.0,0.0,-24.0,0.0,0
311,1,1982-04-03 03:00:00,1982,4,3,3,22.5,-150.6,0.0,0.0,-21.0,0.0,0
311,1,1982-04-03 06:00:00,1982,4,3,6,21.6,-149.0,0.0,0.0,-18.0,0.0,0
311,1,1982-04-03 09:00:00,1982,4,3,9,21.4,-148.2,0.0,0.0,-15.0,0.0,0
311,1,1982-04-03 12:00:00,1982,4,3,12,21.1,-147.5,0.0,0.0,-12.0,0.0,0
311,1,1982-04-03 15:00:00,1982,4,3,15,19.6,-147.5,0.0,0.0,-9.0,0.0,0
311,1,1982-04-03 18:00:00,1982,4,3,18,19.2,-147.0,0.0,0.0,-6.0,0.0,0
311,1,1982-04-03 21:00:00,1982,4,3,21,20.3,-147.2,0.0,0.0,-3.0,0.0,0
311,1,1982-04-04 00:00:00,1982,4,4,0,21.5,-147.5,0.0,0.0,-0.0,0.0,0
315,1,1982-04-03 15:00:00,1982,4,3,15,25.7,-47.7,0.0,0.0,-24.0,0.0,0
315,1,1982-04-03 18:00:00,1982,4,3,18,26.4,-46.9,0.0,0.0,-21.0,0.0,0
315,1,1982-04-03 21:00:00,1982,4,3,21,27.1,-46.2,0.0,0.0,-18.0,0.0,0
315,1,1982-04-04 00:00:00,1982,4,4,0,27.8,-45.4,0.0,0.0,-15.0,0.0,0
315,1,1982-04-04 03:00:00,1982,4,4,3,28.1,-44.2,0.0,0.0,-12.0,0.0,0
315,1,1982-04-04 06:00:00,1982,4,4,6,28.3,-43.0,0.0,0.0,-9.0,0.0,0
315,1,1982-04-04 09:00:00,1982,4,4,9,28.6,-41.8,0.0,0.0,-6.0,0.0,0
315,1,1982-04-04 12:00:00,1982,4,4,12,28.5,-40.7,0.0,0.0,-3.0,0.0,0
315,1,1982-04-04 15:00:00,1982,4,4,15,28.3,-39.7,0.0,0.0,-0.0,0.0,0
318,1,1982-04-05 00:00:00,1982,4,5,0,3.2,-89.1,0.0,0.0,-42.0,0.0,0
318,1,1982-04-05 03:00:00,1982,4,5,3,3.5,-89.4,0.0,0.0,-39.0,0.0,0
318,1,1982-04-05 06:00:00,1982,4,5,6,3.7,-89.6,0.0,0.0,-36.0,0.0,0
318,1,1982-04-05 09:00:00,1982,4,5,9,4.0,-89.9,0.0,0.0,-33.0,0.0,0
318,1,1982-04-05 12:00:00,1982,4,5,12,4.2,-90.2,0.0,0.0,-30.0,0.0,0
318,1,1982-04-05 15:00:00,1982,4,5,15,5.9,-87.7,0.0,0.0,-27.0,0.0,0
318,1,1982-04-05 18:00:00,1982,4,5,18,6.2,-87.5,0.0,0.0,-24.0,0.0,0
318,1,1982-04-05 21:00:00,1982,4,5,21,6.4,-87.2,0.0,0.0,-21.0,0.0,0
318,1,1982-04-06 00:00:00,1982,4,6,0,7.8,-85.5,0.0,0.0,-18.0,0.0,0
318,1,1982-04-06 03:00:00,1982,4,6,3,7.7,-85.1,0.0,0.0,-15.0,0.0,0
318,1,1982-04-06 06:00:00,1982,4,6,6,7.7,-84.7,0.0,0.0,-12.0,0.0,0
318,1,1982-04-06 09:00:00,1982,4,6,9,7.6,-84.4,0.0,0.0,-9.0,0.0,0
318,1,1982-04-06 12:00:00,1982,4,6,12,7.5,-84.0,0.0,0.0,-6.0,0.0,0
318,1,1982-04-06 15:00:00,1982,4,6,15,5.9,-85.2,0.0,0.0,-3.0,0.0,0
318,1,1982-04-06 18:00:00,1982,4,6,18,6.4,-85.2,0.0,0.0,-0.0,0.0,0
349,1,1982-04-11 21:00:00,1982,4,11,21,4.4,-158.6,0.0,0.0,-21.0,0.0,0
349,1,1982-04-12 00:00:00,1982,4,12,0,4.8,-157.7,0.0,0.0,-18.0,0.0,0
349,1,1982-04-12 03:00:00,1982,4,12,3,6.1,-156.3,0.0,0.0,-15.0,0.0,0
349,1,1982-04-12 06:00:00,1982,4,12,6,6.4,-156.4,0.0,0.0,-12.0,0.0,0
349,1,1982-04-12 09:00:00,1982,4,12,9,6.7,-156.4,0.0,0.0,-9.0,0.0,0
349,1,1982-04-12 12:00:00,1982,4,12,12,6.4,-156.1,0.0,0.0,-6.0,0.0,0
349,1,1982-04-12 15:00:00,1982,4,12,15,5.9,-155.6,0.0,0.0,-3.0,0.0,0
349,1,1982-04-12 18:00:00,1982,4,12,18,6.4,-154.8,0.0,0.0,-0.0,0.0,0
380,1,1982-04-22 18:00:00,1982,4,22,18,-0.4,120.2,0.0,0.0,-21.0,0.0,0
380,1,1982-04-22 21:00:00,1982,4,22,21,-0.6,119.5,0.0,0.0,-18.0,0.0,0
380,1,1982-04-23 00:00:00,1982,4,23,0,-0.9,118.9,0.0,0.0,-15.0,0.0,0
380,1,1982-04-23 03:00:00,1982,4,23,3,-1.1,118.2,0.0,0.0,-12.0,0.0,0
380,1,1982-04-23 06:00:00,1982,4,23,6,-0.3,118.0,0.0,0.0,-9.0,0.0,0
380,1,1982-04-23 09:00:00,1982,4,23,9,-0.9,118.0,0.0,0.0,-6.0,0.0,0
380,1,1982-04-23 12:00:00,1982,4,23,12,-1.5,117.9,0.0,0.0,-3.0,0.0,0
380,1,1982-04-23 15:00:00,1982,4,23,15,-2.0,117.9,0.0,0.0,-0.0,0.0,0
396,1,1982-04-26 00:00:00,1982,4,26,0,9.0,-152.8,0.0,0.0,-36.0,0.0,0
396,1,1982-04-26 03:00:00,1982,4,26,3,9.2,-152.9,0.0,0.0,-33.0,0.0,0
396,1,1982-04-26 06:00:00,1982,4,26,6,8.7,-151.9,0.0,0.0,-30.0,0.0,0
396,1,1982-04-26 09:00:00,1982,4,26,9,8.2,-150.9,0.0,0.0,-27.0,0.0,0
396,1,1982-04-26 12:00:00,1982,4,26,12,7.7,-149.9,0.0,0.0,-24.0,0.0,0
396,1,1982-04-26 15:00:00,1982,4,26,15,7.3,-149.2,0.0,0.0,-21.0,0.0,0
396,1,1982-04-26 18:00:00,1982,4,26,18,6.9,-148.6,0.0,0.0,-18.0,0.0,0
396,1,1982-04-26 21:00:00,1982,4,26,21,7.0,-149.6,0.0,0.0,-15.0,0.0,0
396,1,1982-04-27 00:00:00,1982,4,27,0,7.7,-148.3,0.0,0.0,-12.0,0.0,0
396,1,1982-04-27 03:00:00,1982,4,27,3,8.3,-147.1,0.0,0.0,-9.0,0.0,0
396,1,1982-04-27 06:00:00,1982,4,27,6,9.0,-145.8,0.0,0.0,-6.0,0.0,0
396,1,1982-04-27 09:00:00,1982,4,27,9,10.2,-144.9,0.0,0.0,-3.0,0.0,0
396,1,1982-04-27 12:00:00,1982,4,27,12,11.6,-147.2,0.0,0.0,-0.0,0.0,0
419,1,1982-04-30 15:00:00,1982,4,30,15,2.9,125.3,0.0,0.0,-57.0,0.0,0
419,1,1982-04-30 18:00:00,1982,4,30,18,5.5,123.2,0.0,0.0,-54.0,0.0,0
419,1,1982-04-30 21:00:00,1982,4,30,21,4.4,124.9,0.0,0.0,-51.0,0.0,0
419,1,1982-05-01 00:00:00,1982,5,1,0,4.9,122.8,0.0,0.0,-48.0,0.0,0
